n,m,density,mean_degree,degree_cv,degree_gini,degree_q25,degree_q50,degree_q75,degree_q95,clustering_mean,clustering_q25,clustering_q50,clustering_q75,transitivity,triangles,components,largest_component_fraction,isolate_fraction,bridges,bridge_fraction,articulation_fraction,core_max,core_mean,communities,modularity,largest_community_fraction,community_gini,assortativity,betweenness_mean,betweenness_q95,family,size,seed,generation_seed,analysis_seed
480,1904,0.016562282533054976,7.933333333333334,1.0734636300127274,0.35930606617647043,4.0,5.0,8.0,20.0,0.06707808636288232,0.0,0.03571428571428571,0.1,0.04449962426895808,454,1,1.0,0.0,0,0.0,0.0,4.0,4.0,12,0.3153961032942589,0.12083333333333333,0.17847222222222237,-0.08089321874171197,0.004006549862331858,0.013860411339536612,Preferential,480,3,3302325303,2446852249
480,1904,0.016562282533054976,7.933333333333334,0.955268063766915,0.35033591561624644,4.0,6.0,8.0,21.09999999999991,0.0563436472708943,0.0,0.018614718614718615,0.09523809523809523,0.0405780989438577,365,1,1.0,0.0,0,0.0,0.0,4.0,4.0,11,0.31658154989937154,0.12708333333333333,0.14659090909090922,-0.08180947002628716,0.004207072200338135,0.019153647318680612,Preferential,480,4,1845358069,3861175218
480,1904,0.016562282533054976,7.933333333333334,1.0385123368250038,0.3605238970588234,4.0,5.0,8.0,19.09999999999991,0.06359784380087129,0.0,0.03571428571428571,0.1,0.04099416790994168,403,1,1.0,0.0,0,0.0,0.0,4.0,4.0,11,0.3184730234005367,0.13125,0.11212121212121229,-0.11694141564392294,0.0040482126717552355,0.015724492902764526,Preferential,480,5,3802990250,2035255274
480,1904,0.016562282533054976,7.933333333333334,0.9311937761494626,0.3491738883053219,4.0,6.0,8.0,21.0,0.047034033782372996,0.0,0.0,0.06666666666666667,0.03878474466709761,340,1,1.0,0.0,0,0.0,0.0,4.0,4.0,13,0.3104777756690912,0.11666666666666667,0.13589743589743586,-0.06156240320125744,0.004169191618448848,0.01649904555943865,Preferential,480,6,1410193235,41639175
480,1904,0.016562282533054976,7.933333333333334,0.9226588444634984,0.352987132352941,4.0,5.0,8.0,22.0,0.05273417283128749,0.0,0.020256410256410257,0.0725296442687747,0.04167306216423638,362,1,1.0,0.0,0,0.0,0.0,4.0,4.0,11,0.32197736631417273,0.14791666666666667,0.15795454545454546,-0.07139183431159735,0.004167150399731705,0.019851966645367272,Preferential,480,7,252701051,3250449408
480,1904,0.016562282533054976,7.933333333333334,1.0065941403036045,0.35593706232492983,4.0,6.0,8.0,20.0,0.05993072129812601,0.0,0.030126566846078822,0.1,0.04220164175962955,401,1,1.0,0.0,0,0.0,0.0,4.0,4.0,12,0.3165892735770779,0.13541666666666666,0.2020833333333334,-0.08917850447455576,0.004122811180540282,0.015645627622796136,Preferential,480,8,3547824893,2339050274
480,1904,0.016562282533054976,7.933333333333334,1.0243594935410256,0.35929840686274495,4.0,5.0,8.0,22.0,0.06116094834110107,0.0,0.022222222222222223,0.1,0.04182300092940002,405,1,1.0,0.0,0,0.0,0.0,4.0,3.997916666666667,12,0.312730744871478,0.17916666666666667,0.2319444444444445,-0.0785698363289789,0.004056890708893355,0.013298812455280416,Preferential,480,9,582446096,4087498051
480,1904,0.016562282533054976,7.933333333333334,1.0196631522228945,0.3655276172969186,4.0,5.0,8.0,20.09999999999991,0.06142098952248121,0.0,0.027777777777777776,0.1,0.04078737978274407,393,1,1.0,0.0,0,0.0,0.0,4.0,4.0,11,0.3182167628080644,0.16875,0.22992424242424248,-0.09870477367867367,0.004056093260859488,0.01719027267074389,Preferential,480,10,483568903,2390248852
480,1904,0.016562282533054976,7.933333333333334,0.9299843807179514,0.355406381302521,4.0,5.0,8.0,21.049999999999955,0.054568020737832644,0.0,0.017543859649122806,0.08815628815628816,0.037235865219874355,326,1,1.0,0.0,0,0.0,0.0,4.0,4.0,11,0.3175945929842525,0.175,0.2526515151515152,-0.09470899974266224,0.004213106979619132,0.018554170586937636,Preferential,480,11,3094493103,3122397672
120,480,0.06722689075630252,8.0,0.10077822185373188,0.04901041666666672,8.0,8.0,8.0,9.0,0.5239814814814815,0.45932539682539686,0.5277777777777778,0.6071428571428571,0.5154457193292145,584,1,1.0,0.0,0,0.0,0.0,6.0,6.0,8,0.6606510416666667,0.15,0.09791666666666665,0.0027180021662262946,0.019576436761861,0.0584236422991359,Small-world,120,0,1893807657,2175864504
120,480,0.06722689075630252,8.0,0.09547032697824667,0.049253472222222205,8.0,8.0,8.0,9.0,0.4908597883597884,0.4166666666666667,0.5,0.5714285714285714,0.4824742268041237,546,1,1.0,0.0,0,0.0,0.0,6.0,6.0,7,0.6568706597222222,0.175,0.0714285714285714,-0.04119154626156046,0.01904559250388786,0.04890527742941962,Small-world,120,1,3938105810,1372783880
120,480,0.06722689075630252,8.0,0.08838834764831845,0.04083333333333328,8.0,8.0,8.0,9.0,0.5236790524290524,0.42857142857142855,0.5634920634920635,0.6071428571428571,0.515929203539823,583,1,1.0,0.0,0,0.0,0.0,6.0,6.0,8,0.6668988715277777,0.15833333333333333,0.1020833333333333,-0.019490254872563718,0.02058189541520315,0.06495679532154205,Small-world,120,2,472990764,1792991349
120,480,0.06722689075630252,8.0,0.1033299730636437,0.05281249999999993,8.0,8.0,8.0,9.0,0.4991239778739779,0.42857142857142855,0.5,0.5714285714285714,0.48867980005880624,554,1,1.0,0.0,0,0.0,0.0,6.0,6.0,8,0.6557921006944444,0.175,0.12291666666666656,0.0014797020783932414,0.01985395726960155,0.0508069139282268,Small-world,120,3,483107287,1000924205
120,480,0.06722689075630252,8.0,0.08690272339422588,0.044496527777777795,8.0,8.0,8.0,9.0,0.516494708994709,0.42857142857142855,0.5238095238095238,0.6071428571428571,0.5107701386839776,577,1,1.0,0.0,0,0.0,0.0,6.0,6.0,6,0.6681119791666666,0.20833333333333334,0.1138888888888887,-0.04669785285787956,0.020894646229592397,0.06276490985870324,Small-world,120,4,3032227687,876052893
120,480,0.06722689075630252,8.0,0.10077822185373188,0.05234375000000013,8.0,8.0,8.0,9.0,0.5064153439153439,0.4444444444444444,0.5238095238095238,0.6017857142857143,0.4960282436010591,562,1,1.0,0.0,0,0.0,0.0,6.0,6.0,8,0.6532855902777778,0.175,0.12916666666666665,-0.02940292225362308,0.020115942854828487,0.055871867175860755,Small-world,120,5,4068640959,4067682853
120,480,0.06722689075630252,8.0,0.11296201426438299,0.05743055555555565,7.75,8.0,8.0,9.0,0.4788443963443963,0.4166666666666667,0.4722222222222222,0.5714285714285714,0.4664124376650044,530,1,1.0,0.0,0,0.0,0.0,6.0,6.0,8,0.6474956597222222,0.175,0.12916666666666665,0.019459749897353256,0.01860430153910645,0.05303608761434985,Small-world,120,6,2217775048,1270561981
120,480,0.06722689075630252,8.0,0.08984941105353261,0.04446180555555568,8.0,8.0,8.0,9.0,0.5294973544973545,0.47023809523809523,0.5714285714285714,0.6071428571428571,0.5228546151577705,591,1,1.0,0.0,0,0.0,0.0,7.0,6.983333333333333,7,0.662697482638889,0.2,0.14761904761904776,-0.05623373689538922,0.02106143805362693,0.055636576833563677,Small-world,120,7,2210793789,1878796214
120,480,0.06722689075630252,8.0,0.10206207261596575,0.05196180555555552,8.0,8.0,8.0,9.049999999999997,0.5004563492063492,0.39285714285714285,0.5297619047619048,0.6071428571428571,0.48970588235294116,555,1,1.0,0.0,0,0.0,0.0,6.0,6.0,7,0.6600173611111111,0.18333333333333332,0.11904761904761907,-0.031729785056294785,0.019734374402754228,0.05346073409026377,Small-world,120,8,3304864628,3656406546
120,480,0.06722689075630252,8.0,0.10206207261596575,0.051701388888888866,8.0,8.0,8.0,9.0,0.5227843915343915,0.4642857142857143,0.5238095238095238,0.6071428571428571,0.5117647058823529,580,1,1.0,0.0,0,0.0,0.0,6.0,5.991666666666666,7,0.662326388888889,0.19166666666666668,0.13809523809523805,0.005364806866952845,0.019399486614295577,0.05335981398712465,Small-world,120,9,4094406772,2918557585
120,480,0.06722689075630252,8.0,0.09270248108869579,0.047690972222222294,8.0,8.0,8.0,9.0,0.513941798941799,0.42857142857142855,0.5257936507936508,0.6071428571428571,0.5057471264367817,572,1,1.0,0.0,0,0.0,0.0,6.0,6.0,8,0.6604383680555556,0.15,0.06875000000000009,-0.05451679919765027,0.01947534595124382,0.04712562593063878,Small-world,120,10,1345967449,1475680356
120,480,0.06722689075630252,8.0,0.08690272339422588,0.04279513888888897,8.0,8.0,8.0,9.0,0.5355886243386242,0.4722222222222222,0.5357142857142857,0.6071428571428571,0.5275892593685453,596,1,1.0,0.0,0,0.0,0.0,6.0,6.0,7,0.6756467013888888,0.19166666666666668,0.11428571428571432,-0.025650554167169607,0.0209950894403302,0.057680917973452275,Small-world,120,11,434071147,3836610547
240,960,0.03347280334728033,8.0,0.1033299730636437,0.0524696180555555,8.0,8.0,8.0,9.0,0.49223695286195285,0.4166666666666667,0.5,0.5714285714285714,0.48250514554542784,1094,1,1.0,0.0,0,0.0,0.0,6.0,6.0,10,0.7385872395833333,0.12916666666666668,0.10666666666666669,0.006072733489953442,0.012137749844329526,0.03689672954683503,Small-world,240,0,3114972694,804274634
240,960,0.03347280334728033,8.0,0.08539125638299665,0.042000868055555474,8.0,8.0,8.0,9.0,0.5050165343915344,0.42857142857142855,0.5119047619047619,0.5714285714285714,0.4980814639905549,1125,1,1.0,0.0,0,0.0,0.0,6.0,6.0,9,0.7389898003472222,0.14166666666666666,0.11018518518518516,-0.011762954139368861,0.012574297182465484,0.03943935379164337,Small-world,240,1,3483513442,2412356776
240,960,0.03347280334728033,8.0,0.09682458365518543,0.04929253472222217,8.0,8.0,8.0,9.0,0.5013128306878306,0.42857142857142855,0.5238095238095238,0.6071428571428571,0.4911660777385159,1112,1,1.0,0.0,0,0.0,0.0,6.0,6.0,10,0.7451236979166667,0.15416666666666667,0.15916666666666668,0.02173913043478289,0.01220659813671685,0.038357970529022595,Small-world,240,2,3594111927,1223083502
240,960,0.03347280334728033,8.0,0.08615030470056388,0.04305121527777778,8.0,8.0,8.0,9.0,0.5260978835978836,0.4642857142857143,0.5714285714285714,0.6071428571428571,0.5192563081009296,1173,1,1.0,0.0,0,0.0,0.0,6.0,6.0,11,0.7488189019097222,0.125,0.11363636363636376,-0.007284247059060595,0.013313578197365384,0.04354254051912549,Small-world,240,3,4090323538,336101166
240,960,0.03347280334728033,8.0,0.09270248108869579,0.0465234375000001,8.0,8.0,8.0,9.0,0.5256150793650793,0.4642857142857143,0.5357142857142857,0.6071428571428571,0.517683465959328,1171,1,1.0,0.0,0,0.0,0.0,6.0,6.0,12,0.749560546875,0.12083333333333333,0.11388888888888893,-0.004819906451076578,0.013061625244791947,0.038251502750201824,Small-world,240,4,47475436,1690073605
240,960,0.03347280334728033,8.0,0.10458250331675945,0.05284288194444442,8.0,8.0,8.0,9.0,0.5144853294853294,0.4444444444444444,0.5357142857142857,0.6071428571428571,0.5022045855379189,1139,1,1.0,0.0,0,0.0,0.0,6.0,6.0,11,0.7427392578124999,0.15,0.1371212121212122,-0.043880575435552835,0.01284374933736206,0.03956902866355408,Small-world,240,5,2862119759,2635658134
240,960,0.03347280334728033,8.0,0.10013012367248264,0.048433159722222285,8.0,8.0,8.0,9.0,0.5223325517075517,0.42857142857142855,0.5357142857142857,0.6071428571428571,0.5111078416948653,1158,1,1.0,0.0,0,0.0,0.0,6.0,6.0,11,0.7459434678819444,0.12916666666666668,0.11363636363636376,-0.026595547354719928,0.012584166276064417,0.03775247739370595,Small-world,240,6,1847820583,4049478749
240,960,0.03347280334728033,8.0,0.10458250331675945,0.053033854166666616,8.0,8.0,8.0,9.0,0.4645018638768639,0.38095238095238093,0.4642857142857143,0.5714285714285714,0.458994708994709,1041,1,1.0,0.0,0,0.0,0.0,6.0,6.0,10,0.7217480468749999,0.125,0.10999999999999988,-0.019729549988916337,0.01189112214010392,0.030948067930723647,Small-world,240,7,3557289451,4051935960
240,960,0.03347280334728033,8.0,0.0919975090242484,0.044978298611111134,8.0,8.0,8.0,9.0,0.5257572751322751,0.4444444444444444,0.5357142857142857,0.6071428571428571,0.5177597641857038,1171,1,1.0,0.0,0,0.0,0.0,6.0,6.0,10,0.7526524522569444,0.1375,0.13249999999999984,-0.026452959379851197,0.013376771009417292,0.04494537114574412,Small-world,240,8,1505707253,2165412616
240,960,0.03347280334728033,8.0,0.10395812458228874,0.05322048611111119,8.0,8.0,8.0,9.0,0.516167328042328,0.42857142857142855,0.5357142857142857,0.6071428571428571,0.5031603704248125,1141,1,1.0,0.0,0,0.0,0.0,6.0,5.995833333333334,11,0.7472981770833333,0.12916666666666668,0.1575757575757577,-0.038683335707460784,0.012529538613228546,0.0373139749894438,Small-world,240,9,801203126,3359509638
240,960,0.03347280334728033,8.0,0.10077822185373188,0.05200086805555548,7.0,8.0,8.0,9.0,0.48183050745550743,0.39186507936507936,0.5,0.5714285714285714,0.471315092674316,1068,1,1.0,0.0,0,0.0,0.0,6.0,6.0,12,0.7279752604166667,0.12916666666666668,0.14097222222222228,-0.04508865963537199,0.011728635481630556,0.034699749156677874,Small-world,240,10,3946541615,2377382312
240,960,0.03347280334728033,8.0,0.09270248108869579,0.04608506944444435,8.0,8.0,8.0,9.0,0.5001917989417989,0.42857142857142855,0.5,0.6017857142857143,0.4920424403183024,1113,1,1.0,0.0,0,0.0,0.0,6.0,6.0,9,0.7414268663194444,0.12083333333333333,0.040740740740740744,-0.027457090917675887,0.012318098968248826,0.03359748522740304,Small-world,240,11,3549599552,2040750255
480,1920,0.016701461377870562,8.0,0.0978279740156158,0.04817382812499993,8.0,8.0,8.0,9.0,0.49957040644540646,0.42857142857142855,0.5,0.6,0.4906160300287039,2222,1,1.0,0.0,0,0.0,0.0,6.0,6.0,18,0.7927322048611111,0.08333333333333333,0.11967592592592591,-0.02225453851930417,0.007593796052761139,0.02168989116528302,Small-world,480,0,4121514435,2998112472
480,1920,0.016701461377870562,8.0,0.09882117688026186,0.049561631944444295,8.0,8.0,8.0,9.0,0.49103595478595474,0.4166666666666667,0.5,0.5714285714285714,0.48079470198675495,2178,1,1.0,0.0,0,0.0,0.0,6.0,5.995833333333334,15,0.7879832628038195,0.09166666666666666,0.11277777777777787,-0.04352399737015122,0.007525641732643363,0.022969362739061125,Small-world,480,1,3773147989,1781742788
480,1920,0.016701461377870562,8.0,0.10269797953221865,0.05033420138888878,8.0,8.0,8.0,9.0,0.5083776408776408,0.42857142857142855,0.5238095238095238,0.6071428571428571,0.49823555359505955,2259,1,1.0,0.0,0,0.0,0.0,6.0,6.0,14,0.7972479926215278,0.08958333333333333,0.10089285714285712,0.03973031991917028,0.007836124365482238,0.024866487598330985,Small-world,480,2,3025593014,601454568
480,1920,0.016701461377870562,8.0,0.09478594305064438,0.04743381076388875,8.0,8.0,8.0,9.0,0.5091115019240019,0.42857142857142855,0.5333333333333333,0.6071428571428571,0.49977905435262926,2262,1,1.0,0.0,0,0.0,0.0,6.0,6.0,14,0.7968646918402778,0.09583333333333334,0.11875000000000013,-0.013524615707138301,0.00798039045295769,0.02595415527619173,Small-world,480,3,1964853902,27630759
480,1920,0.016701461377870562,8.0,0.09749465797331325,0.04815212673611091,8.0,8.0,8.0,9.0,0.5093541065416065,0.42857142857142855,0.5357142857142857,0.6071428571428571,0.4994847637273664,2262,1,1.0,0.0,0,0.0,0.0,6.0,5.995833333333334,14,0.7978328450520833,0.1,0.1523809523809525,-0.01655439624027971,0.0078112718735826115,0.024431132240827345,Small-world,480,4,4277206545,1221053847
480,1920,0.016701461377870562,8.0,0.1011007129879244,0.051287977430555465,8.0,8.0,8.0,9.0,0.5058250661375662,0.42857142857142855,0.5119047619047619,0.6071428571428571,0.4962123997940722,2249,1,1.0,0.0,0,0.0,0.0,6.0,5.99375,16,0.7925796169704861,0.08333333333333333,0.10416666666666674,-0.013983185920706681,0.007481756068208391,0.025280292456677837,Small-world,480,5,2297622706,508793202
480,1920,0.016701461377870562,8.0,0.0919975090242484,0.043976779513888786,8.0,8.0,8.0,9.0,0.5195075757575758,0.4444444444444444,0.5357142857142857,0.6071428571428571,0.5124539425202653,2318,1,1.0,0.0,0,0.0,0.0,6.0,5.99375,16,0.8035649956597222,0.09166666666666666,0.12526041666666665,-0.03404632582975806,0.008149913393260546,0.0285340496327671,Small-world,480,6,2828409910,4052688889
480,1920,0.016701461377870562,8.0,0.09581068572972433,0.04717013888888877,8.0,8.0,8.0,9.0,0.5194089706589706,0.42857142857142855,0.5357142857142857,0.6071428571428571,0.5100508062734703,2309,1,1.0,0.0,0,0.0,0.0,6.0,5.997916666666667,15,0.8008893500434028,0.10208333333333333,0.15999999999999992,-0.02578036125714076,0.008045508383566009,0.02397277299263953,Small-world,480,7,4237599899,2704062497
480,1920,0.016701461377870562,8.0,0.09682458365518543,0.04891276041666659,8.0,8.0,8.0,9.0,0.4964550264550264,0.42857142857142855,0.5,0.5714285714285714,0.4876325088339223,2208,1,1.0,0.0,0,0.0,0.0,6.0,6.0,16,0.7931571451822916,0.09375,0.13020833333333326,0.022838214783821562,0.007502849348298825,0.023323433664851012,Small-world,480,8,2420951482,3232459946
480,1920,0.016701461377870562,8.0,0.08838834764831845,0.04462565104166649,8.0,8.0,8.0,9.0,0.524970238095238,0.4444444444444444,0.5357142857142857,0.6071428571428571,0.5163716814159292,2334,1,1.0,0.0,0,0.0,0.0,6.0,6.0,15,0.8051559787326389,0.08541666666666667,0.0886111111111112,0.010886469673405908,0.007900463923534922,0.02588629647922397,Small-world,480,9,2531017556,869097812
480,1920,0.016701461377870562,8.0,0.09092980351164665,0.04540907118055548,8.0,8.0,8.0,9.0,0.5082953042328042,0.42857142857142855,0.5333333333333333,0.6071428571428571,0.49885752192820815,2256,1,1.0,0.0,0,0.0,0.0,6.0,6.0,16,0.7963505045572916,0.07916666666666666,0.08802083333333344,-0.010383911982448825,0.007845768599862893,0.022933794606092076,Small-world,480,10,4054001000,2205823808
480,1920,0.016701461377870562,8.0,0.10077822185373188,0.0501562499999999,8.0,8.0,8.0,9.0,0.4991271344396344,0.42857142857142855,0.5,0.6071428571428571,0.4883053839364519,2213,1,1.0,0.0,0,0.0,0.0,6.0,5.995833333333334,15,0.7890585666232639,0.10416666666666667,0.1711111111111112,-0.0187106079465751,0.007402234271444996,0.021177819484260955,Small-world,480,11,594743171,3299511771
120,506,0.07086834733893557,8.433333333333334,0.34015067152490375,0.18932806324110674,7.0,8.0,10.0,13.099999999999994,0.15483012358012357,0.09523809523809523,0.14285714285714285,0.19583333333333333,0.14806110458284372,210,1,1.0,0.0,0,0.0,0.0,6.0,5.591666666666667,4,0.49209290880969864,0.275,0.03333333333333344,0.05280317833892928,0.013243096653864866,0.03475866981137908,Block,120,0,2475962286,3214421869
120,522,0.073109243697479,8.7,0.3107702490711673,0.17354725415070238,7.0,8.0,11.0,13.0,0.12899838043220396,0.075,0.13333333333333333,0.17857142857142858,0.126514131897712,188,1,1.0,0.0,0,0.0,0.0,6.0,5.75,4,0.47141667033660695,0.275,0.03333333333333344,0.006812553429631465,0.01300132675266686,0.03202569505603108,Block,120,1,3720812612,1730420868
120,466,0.06526610644257703,7.766666666666667,0.3200519860515392,0.177736051502146,6.0,8.0,9.0,12.049999999999997,0.1431167906167906,0.08888888888888889,0.13636363636363635,0.17857142857142858,0.1345062429057889,158,1,1.0,0.0,1,0.002145922746781116,0.008333333333333333,5.0,4.875,4,0.5173815137504835,0.25833333333333336,0.02083333333333326,-0.000469882683895558,0.014078908540154134,0.035718863271728275,Block,120,2,3115312269,4283977243
120,484,0.06778711484593837,8.066666666666666,0.30897929659388634,0.17176308539944896,7.0,8.0,10.0,12.0,0.10865715303215302,0.05555555555555555,0.10714285714285714,0.14285714285714285,0.11547587661481677,146,1,1.0,0.0,0,0.0,0.0,5.0,4.825,4,0.4547866436718804,0.26666666666666666,0.04583333333333339,0.0019403905124247723,0.013460181386511401,0.03382221347371824,Block,120,3,1119661330,397731921
120,494,0.06918767507002802,8.233333333333333,0.34806042638788387,0.19775641025641022,6.0,8.0,10.0,13.0,0.13626757501757503,0.0724025974025974,0.14285714285714285,0.18181818181818182,0.13944909001475653,189,1,1.0,0.0,0,0.0,0.0,5.0,4.825,4,0.5037781310954121,0.275,0.03750000000000009,0.029139955041212272,0.013542092257717452,0.032860702265049786,Block,120,4,1409424006,2128429486
120,462,0.06470588235294118,7.7,0.3648711256399217,0.20247113997114008,6.0,8.0,10.0,12.0,0.132005217005217,0.07142857142857142,0.115995115995116,0.16666666666666666,0.1260857383020454,150,1,1.0,0.0,3,0.006493506493506494,0.025,5.0,4.708333333333333,4,0.48768295196866623,0.2833333333333333,0.03750000000000009,0.029891886779486145,0.014433408504421229,0.03599745573807166,Block,120,5,1081305211,4035948840
120,490,0.06862745098039216,8.166666666666666,0.3424681953208658,0.1919557823129252,6.0,8.0,10.0,13.049999999999997,0.14454846079846076,0.0724025974025974,0.1386946386946387,0.19093406593406592,0.1386586284853052,184,1,1.0,0.0,0,0.0,0.0,6.0,5.5,4,0.5036942940441483,0.25833333333333336,0.012499999999999956,0.052566834700245695,0.013813861886069676,0.034884502220202465,Block,120,6,726569408,105996916
120,479,0.06708683473389356,7.983333333333333,0.28836482960863524,0.16102992345163547,6.75,8.0,9.25,12.0,0.11773735523735525,0.07142857142857142,0.10811688311688311,0.14285714285714285,0.11384111384111384,139,1,1.0,0.0,0,0.0,0.0,5.0,4.925,4,0.4780401061710854,0.26666666666666666,0.02499999999999991,0.04592008206186813,0.013370401444524015,0.0349242891257333,Block,120,7,1949476380,838599728
120,481,0.06736694677871148,8.016666666666667,0.2853539224413091,0.1594767844767846,6.75,8.0,10.0,11.0,0.11345302845302845,0.06666666666666667,0.1111111111111111,0.14545454545454545,0.11791813499593386,145,1,1.0,0.0,0,0.0,0.0,5.0,4.908333333333333,4,0.47000790971684947,0.26666666666666666,0.02499999999999991,-0.018314205047070434,0.01372846362515303,0.031767349552801305,Block,120,8,450308712,972407608
120,451,0.06316526610644257,7.516666666666667,0.2989568115073338,0.1655764966740576,6.0,8.0,9.0,11.049999999999997,0.11545505420505421,0.06666666666666667,0.10714285714285714,0.16666666666666666,0.11104256631708821,120,1,1.0,0.0,0,0.0,0.0,5.0,4.825,4,0.5009193661781407,0.275,0.02499999999999991,-0.06154110471608931,0.014755025941683852,0.040193550692291725,Block,120,9,3597874810,3407641094
120,432,0.06050420168067227,7.2,0.3539169417336369,0.19857253086419746,5.0,7.0,9.0,12.0,0.10608049358049358,0.047619047619047616,0.09523809523809523,0.1520979020979021,0.10267275097783572,105,1,1.0,0.0,0,0.0,0.0,5.0,4.65,4,0.47049682784636493,0.26666666666666666,0.03333333333333344,-0.03140762660568988,0.014116828820428215,0.039800434602195185,Block,120,10,3624327782,1332626861
120,512,0.07170868347338935,8.533333333333333,0.27313040791270843,0.1541992187500001,7.0,8.0,10.0,12.049999999999997,0.1453508991008991,0.08173076923076923,0.14087301587301587,0.19583333333333333,0.13913459239780063,194,1,1.0,0.0,0,0.0,0.0,6.0,5.358333333333333,4,0.4876365661621094,0.25,0.0,0.012292424839270418,0.013332595037763621,0.030533090427777704,Block,120,11,2393130447,2579283942
240,981,0.034205020920502094,8.175,0.34784056361891175,0.19615613319741754,6.0,8.0,10.0,13.0,0.07075386419136419,0.01818181818181818,0.06666666666666667,0.09523809523809523,0.06817330503183919,182,1,1.0,0.0,1,0.0010193679918450561,0.004166666666666667,5.0,4.829166666666667,4,0.47976331127300464,0.2875,0.043749999999999956,-0.01101757778514452,0.008000334199898365,0.022047372790629634,Block,240,0,3573319511,462860172
240,908,0.03165969316596932,7.566666666666666,0.38350035497899293,0.21499174008810584,6.0,7.0,10.0,13.0,0.07415079133829133,0.021212121212121213,0.06666666666666667,0.10256410256410256,0.07442994406998422,173,1,1.0,0.0,3,0.003303964757709251,0.0125,5.0,4.75,4,0.5199287051951329,0.26666666666666666,0.03125,-0.05524995867921626,0.00868428208083339,0.02247236945801517,Block,240,1,1521806962,1251254204
240,968,0.03375174337517434,8.066666666666666,0.33002277667784174,0.1809486914600551,6.0,8.0,9.0,13.0,0.05955761447731261,0.0,0.047619047619047616,0.09090909090909091,0.05811988037966454,149,1,1.0,0.0,0,0.0,0.0,5.0,4.8875,4,0.4792049083054436,0.2875,0.04166666666666674,-0.05395024181221184,0.008071738927539202,0.021321942114378333,Block,240,2,1453891352,2386396443
240,977,0.03406555090655509,8.141666666666667,0.34714657429153706,0.1932190378710339,6.0,8.0,10.0,14.0,0.06496391272126566,0.01818181818181818,0.05555555555555555,0.09523809523809523,0.06275201612903226,166,1,1.0,0.0,0,0.0,0.0,5.0,4.854166666666667,5,0.501040303647139,0.26666666666666666,0.20833333333333348,0.007739442961604179,0.008361888996106598,0.021571978593336365,Block,240,3,721329537,891408348
240,906,0.03158995815899582,7.55,0.313830897646003,0.1754552980132451,6.0,7.0,9.0,12.0,0.058467157842157835,0.0,0.047619047619047616,0.08333333333333333,0.05765738498789346,127,1,1.0,0.0,0,0.0,0.0,5.0,4.8375,4,0.5017829383701494,0.26666666666666666,0.027083333333333348,-0.0412958420252225,0.00818055511648154,0.021919683017546595,Block,240,4,1036764710,3335615550
240,988,0.034449093444909346,8.233333333333333,0.3187471787628095,0.17893049932523608,7.0,8.0,10.0,13.0,0.06751702001702001,0.016017316017316017,0.05555555555555555,0.09523809523809523,0.06622350432710397,176,1,1.0,0.0,0,0.0,0.0,6.0,5.6375,4,0.4930435468537429,0.275,0.03541666666666665,-0.05457786810663854,0.007995906079161237,0.020781451046977015,Block,240,5,849934421,2644558340
240,933,0.03253138075313808,7.775,0.3612990091954621,0.20239371204001433,6.0,8.0,10.0,12.0,0.06485018453768454,0.0,0.047619047619047616,0.0893939393939394,0.058200330214639516,141,1,1.0,0.0,1,0.0010718113612004287,0.004166666666666667,5.0,4.775,4,0.49410790946238264,0.26666666666666666,0.03125,-0.032385612389495916,0.008369168218137322,0.024398643575810224,Block,240,6,3597279308,4186846401
240,957,0.033368200836820086,7.975,0.34585673345362083,0.19341692789968645,6.0,8.0,10.0,13.0,0.06257183788433787,0.0,0.054945054945054944,0.09523809523809523,0.06602530311017396,167,1,1.0,0.0,0,0.0,0.0,5.0,4.833333333333333,4,0.49811650173773186,0.2625,0.016666666666666607,0.032556904759206674,0.008297971921609162,0.023411012900785223,Block,240,7,3559269295,4101048078
240,947,0.03301952580195258,7.891666666666667,0.3432637397332568,0.19331221400915166,6.0,8.0,10.0,13.0,0.06661791911791912,0.027777777777777776,0.05525030525030525,0.09523809523809523,0.06520858647225597,161,1,1.0,0.0,2,0.0021119324181626186,0.008333333333333333,5.0,4.820833333333334,4,0.46992336160765563,0.2625,0.016666666666666607,-0.03551587844476602,0.008107405959385148,0.018973400017950358,Block,240,8,1622856636,3475970719
240,975,0.03399581589958159,8.125,0.3310374583284617,0.18702136752136744,6.0,8.0,10.0,13.0,0.07024977337477337,0.027777777777777776,0.06060606060606061,0.09523809523809523,0.06295585412667946,164,1,1.0,0.0,1,0.0010256410256410256,0.004166666666666667,5.0,4.8125,4,0.5156717948717948,0.26666666666666666,0.02499999999999991,-0.0639767623511037,0.008337370967313008,0.021963466123454414,Block,240,9,1903444210,1712795838
240,1017,0.035460251046025106,8.475,0.30861811258351696,0.17245165519501815,7.0,8.5,10.0,13.0,0.06624608779020544,0.027777777777777776,0.05555555555555555,0.09523809523809523,0.06232933634097115,175,1,1.0,0.0,0,0.0,0.0,6.0,5.670833333333333,4,0.4758877837819024,0.2625,0.02499999999999991,-0.004669015907602422,0.007906316384202725,0.020088555806595906,Block,240,10,1391808984,2524385772
