mechanism,fraction,seed,signature_distance,n,m,density,mean_degree,degree_cv,degree_gini,degree_q25,degree_q50,degree_q75,degree_q95,clustering_mean,clustering_q25,clustering_q50,clustering_q75,transitivity,triangles,components,largest_component_fraction,isolate_fraction,bridges,bridge_fraction,articulation_fraction,core_max,core_mean,communities,modularity,largest_community_fraction,community_gini,assortativity,betweenness_mean,betweenness_q95
Uniform,0.3,9,9.818551091825046,300,874,0.019487179487179488,5.826666666666667,0.3815819492881414,0.2149580472921433,4.0,6.0,7.0,10.0,0.03063564213564213,0.0,0.0,0.047619047619047616,0.03205645161290323,53,1,1.0,0.0,7,0.008009153318077803,0.023333333333333334,4.0,3.65,8,0.4470974346621703,0.22,0.2433333333333334,0.020482633632446113,0.008633973045580515,0.025380806408044163
Uniform,0.3,10,9.851616795362943,300,874,0.019487179487179488,5.826666666666667,0.39820221332480404,0.2222921434019831,4.0,6.0,7.0,10.0,0.03175061975061975,0.0,0.0,0.047619047619047616,0.033426183844011144,56,2,0.9966666666666667,0.0033333333333333335,5,0.005720823798627002,0.016666666666666666,4.0,3.7133333333333334,7,0.4448451057501479,0.23333333333333334,0.31619047619047636,-0.02827489012516832,0.008456901827836415,0.02247606215299277
Uniform,0.3,11,9.265574402171147,300,874,0.019487179487179488,5.826666666666667,0.37352029206542364,0.2109572845156369,4.0,6.0,7.25,9.0,0.0313051948051948,0.0,0.0,0.03571428571428571,0.029214850882531954,48,1,1.0,0.0,5,0.005720823798627002,0.016666666666666666,4.0,3.7,7,0.46647099791065566,0.20333333333333334,0.17714285714285727,-0.026644048872689393,0.008553457193055449,0.023204247992640058
Uniform,0.4,0,14.288716730571377,300,749,0.01670011148272018,4.993333333333333,0.44210000511572645,0.2467556742323096,3.0,5.0,6.0,9.0,0.023905002405002405,0.0,0.0,0.0,0.022568511552928532,28,2,0.9966666666666667,0.0033333333333333335,12,0.01602136181575434,0.04,3.0,2.816666666666667,10,0.46667742125236855,0.16,0.2546666666666666,-0.014526463133538395,0.009113508577484624,0.02786134102883481
Uniform,0.4,1,12.779618894294535,300,749,0.01670011148272018,4.993333333333333,0.4241985629117968,0.2377659101023586,3.75,5.0,6.0,9.0,0.024814093314093313,0.0,0.0,0.0,0.025382096069868996,31,1,1.0,0.0,9,0.012016021361815754,0.03,4.0,3.223333333333333,7,0.4862914682861528,0.21333333333333335,0.1561904761904762,-0.0032942094020064383,0.009326331962725278,0.028072076758920348
Uniform,0.4,2,15.011964607395775,300,749,0.01670011148272018,4.993333333333333,0.45755451375221,0.2580596350689808,3.0,5.0,7.0,9.0,0.0321974506974507,0.0,0.0,0.03571428571428571,0.030206677265500796,38,7,0.98,0.02,5,0.006675567423230975,0.016666666666666666,4.0,3.256666666666667,15,0.4798128702087875,0.14333333333333334,0.4662222222222223,-0.020863579150479383,0.008990932903632363,0.028660389704970736
Uniform,0.4,3,13.795338845782195,300,749,0.01670011148272018,4.993333333333333,0.4219866897885587,0.23220738762794824,4.0,5.0,6.0,8.0,0.02171258371258371,0.0,0.0,0.005555555555555556,0.02543068088597211,31,3,0.9933333333333333,0.006666666666666667,8,0.010680907877169559,0.02666666666666667,3.0,2.82,11,0.487664906123162,0.19333333333333333,0.41333333333333333,-0.012259199811968055,0.009256868594544141,0.028129232740685784
Uniform,0.4,4,13.30718828912629,300,749,0.01670011148272018,4.993333333333333,0.42166976077989354,0.23367601246105907,3.0,5.0,6.0,8.0,0.03465199615199615,0.0,0.0,0.03571428571428571,0.03364332603938731,41,2,0.9966666666666667,0.0033333333333333335,7,0.009345794392523364,0.023333333333333334,3.0,2.85,10,0.4989866328224014,0.22666666666666666,0.3566666666666667,-0.02580739079544002,0.009465677148291239,0.025359199333535313
Uniform,0.4,5,14.152338754778853,300,749,0.01670011148272018,4.993333333333333,0.4058371671398203,0.2282643524699599,4.0,5.0,6.0,8.0,0.03331481481481481,0.0,0.0,0.03571428571428571,0.028278347657332965,34,2,0.9966666666666667,0.0033333333333333335,12,0.01602136181575434,0.04,3.0,2.8133333333333335,10,0.5060855506496423,0.22,0.2826666666666666,-0.009362992971855442,0.00904288237070277,0.027463041662795652
Uniform,0.4,6,15.901985924638423,300,749,0.01670011148272018,4.993333333333333,0.44661292251939433,0.25068090787716946,3.0,5.0,7.0,9.0,0.025593554593554592,0.0,0.0,0.027777777777777776,0.028900187316028902,36,3,0.9933333333333333,0.006666666666666667,17,0.022696929238985315,0.056666666666666664,4.0,3.316666666666667,13,0.4742513827961091,0.13666666666666666,0.3287179487179488,0.0045087478830558225,0.009464386597175918,0.029338762572240617
Uniform,0.4,7,12.9466783060471,300,749,0.01670011148272018,4.993333333333333,0.42135259338663145,0.2353404539385846,3.75,5.0,6.0,9.0,0.025687109187109182,0.0,0.0,0.03571428571428571,0.03365253077975376,41,2,0.9966666666666667,0.0033333333333333335,7,0.009345794392523364,0.023333333333333334,3.0,2.8466666666666667,10,0.4921185523733469,0.15666666666666668,0.244,0.06376018964643637,0.00950225624324811,0.0259019868479802
Uniform,0.4,8,14.906229208426677,300,749,0.01670011148272018,4.993333333333333,0.4197631617245336,0.23554517133956376,3.75,5.0,6.0,9.0,0.015060606060606059,0.0,0.0,0.0,0.01726027397260274,21,3,0.9933333333333333,0.006666666666666667,13,0.017356475300400534,0.043333333333333335,3.0,2.8033333333333332,11,0.4771016450951068,0.18666666666666668,0.3600000000000001,-0.009692425016227867,0.009352565519830946,0.027480282915338487
Uniform,0.4,9,14.236431953710722,300,749,0.01670011148272018,4.993333333333333,0.41656610509695907,0.23303070761014677,3.0,5.0,6.0,9.0,0.02349422799422799,0.0,0.0,0.027777777777777776,0.028021978021978023,34,4,0.99,0.01,9,0.012016021361815754,0.02666666666666667,3.0,2.8233333333333333,11,0.48303211580728017,0.22333333333333333,0.3909090909090911,0.029313219378527124,0.009417083075128063,0.028173428635370125
Uniform,0.4,10,13.64789607964294,300,749,0.01670011148272018,4.993333333333333,0.4162450488752006,0.23022696929238973,4.0,5.0,6.0,9.0,0.02816474266474266,0.0,0.0,0.027777777777777776,0.026380873866446827,32,3,0.9933333333333333,0.006666666666666667,9,0.012016021361815754,0.03,3.0,2.816666666666667,12,0.48160252833773914,0.18666666666666668,0.31666666666666665,-0.06316826506922922,0.009319783441366572,0.027682460956549262
Uniform,0.4,11,14.412042405525067,300,749,0.01670011148272018,4.993333333333333,0.4091180737359334,0.2308633733867378,4.0,5.0,6.0,8.0,0.029857142857142856,0.0,0.0,0.03571428571428571,0.029858999170583357,36,4,0.99,0.01,10,0.01335113484646195,0.03333333333333333,3.0,2.8266666666666667,13,0.4968030360017184,0.17,0.37948717948717947,-0.042031072840376084,0.008791867218574091,0.02523644877616958
Hub-biased,0.0,0,0.0,300,1249,0.027848383500557412,8.326666666666666,0.32254883943668544,0.181056845476381,6.75,8.0,10.0,13.0,0.0466519869019869,0.0,0.03571428571428571,0.06666666666666667,0.046907065376722366,160,1,1.0,0.0,2,0.0016012810248198558,0.006666666666666667,6.0,5.586666666666667,4,0.49513077235206904,0.25666666666666665,0.01333333333333342,-0.01958416701860475,0.006777681738989988,0.01914377333376024
Hub-biased,0.0,1,0.0,300,1249,0.027848383500557412,8.326666666666666,0.32254883943668544,0.181056845476381,6.75,8.0,10.0,13.0,0.0466519869019869,0.0,0.03571428571428571,0.06666666666666667,0.046907065376722366,160,1,1.0,0.0,2,0.0016012810248198558,0.006666666666666667,6.0,5.586666666666667,4,0.49513077235206904,0.25666666666666665,0.01333333333333342,-0.01958416701860475,0.006777681738989988,0.01914377333376024
Hub-biased,0.0,2,0.0,300,1249,0.027848383500557412,8.326666666666666,0.32254883943668544,0.181056845476381,6.75,8.0,10.0,13.0,0.0466519869019869,0.0,0.03571428571428571,0.06666666666666667,0.046907065376722366,160,1,1.0,0.0,2,0.0016012810248198558,0.006666666666666667,6.0,5.586666666666667,4,0.49513077235206904,0.25666666666666665,0.01333333333333342,-0.01958416701860475,0.006777681738989988,0.01914377333376024
Hub-biased,0.0,3,0.0,300,1249,0.027848383500557412,8.326666666666666,0.32254883943668544,0.181056845476381,6.75,8.0,10.0,13.0,0.0466519869019869,0.0,0.03571428571428571,0.06666666666666667,0.046907065376722366,160,1,1.0,0.0,2,0.0016012810248198558,0.006666666666666667,6.0,5.586666666666667,4,0.49513077235206904,0.25666666666666665,0.01333333333333342,-0.01958416701860475,0.006777681738989988,0.01914377333376024
Hub-biased,0.0,4,0.0,300,1249,0.027848383500557412,8.326666666666666,0.32254883943668544,0.181056845476381,6.75,8.0,10.0,13.0,0.0466519869019869,0.0,0.03571428571428571,0.06666666666666667,0.046907065376722366,160,1,1.0,0.0,2,0.0016012810248198558,0.006666666666666667,6.0,5.586666666666667,4,0.49513077235206904,0.25666666666666665,0.01333333333333342,-0.01958416701860475,0.006777681738989988,0.01914377333376024
Hub-biased,0.0,5,0.0,300,1249,0.027848383500557412,8.326666666666666,0.32254883943668544,0.181056845476381,6.75,8.0,10.0,13.0,0.0466519869019869,0.0,0.03571428571428571,0.06666666666666667,0.046907065376722366,160,1,1.0,0.0,2,0.0016012810248198558,0.006666666666666667,6.0,5.586666666666667,4,0.49513077235206904,0.25666666666666665,0.01333333333333342,-0.01958416701860475,0.006777681738989988,0.01914377333376024
Hub-biased,0.0,6,0.0,300,1249,0.027848383500557412,8.326666666666666,0.32254883943668544,0.181056845476381,6.75,8.0,10.0,13.0,0.0466519869019869,0.0,0.03571428571428571,0.06666666666666667,0.046907065376722366,160,1,1.0,0.0,2,0.0016012810248198558,0.006666666666666667,6.0,5.586666666666667,4,0.49513077235206904,0.25666666666666665,0.01333333333333342,-0.01958416701860475,0.006777681738989988,0.01914377333376024
Hub-biased,0.0,7,0.0,300,1249,0.027848383500557412,8.326666666666666,0.32254883943668544,0.181056845476381,6.75,8.0,10.0,13.0,0.0466519869019869,0.0,0.03571428571428571,0.06666666666666667,0.046907065376722366,160,1,1.0,0.0,2,0.0016012810248198558,0.006666666666666667,6.0,5.586666666666667,4,0.49513077235206904,0.25666666666666665,0.01333333333333342,-0.01958416701860475,0.006777681738989988,0.01914377333376024
Hub-biased,0.0,8,0.0,300,1249,0.027848383500557412,8.326666666666666,0.32254883943668544,0.181056845476381,6.75,8.0,10.0,13.0,0.0466519869019869,0.0,0.03571428571428571,0.06666666666666667,0.046907065376722366,160,1,1.0,0.0,2,0.0016012810248198558,0.006666666666666667,6.0,5.586666666666667,4,0.49513077235206904,0.25666666666666665,0.01333333333333342,-0.01958416701860475,0.006777681738989988,0.01914377333376024
Hub-biased,0.0,9,0.0,300,1249,0.027848383500557412,8.326666666666666,0.32254883943668544,0.181056845476381,6.75,8.0,10.0,13.0,0.0466519869019869,0.0,0.03571428571428571,0.06666666666666667,0.046907065376722366,160,1,1.0,0.0,2,0.0016012810248198558,0.006666666666666667,6.0,5.586666666666667,4,0.49513077235206904,0.25666666666666665,0.01333333333333342,-0.01958416701860475,0.006777681738989988,0.01914377333376024
Hub-biased,0.0,10,0.0,300,1249,0.027848383500557412,8.326666666666666,0.32254883943668544,0.181056845476381,6.75,8.0,10.0,13.0,0.0466519869019869,0.0,0.03571428571428571,0.06666666666666667,0.046907065376722366,160,1,1.0,0.0,2,0.0016012810248198558,0.006666666666666667,6.0,5.586666666666667,4,0.49513077235206904,0.25666666666666665,0.01333333333333342,-0.01958416701860475,0.006777681738989988,0.01914377333376024
Hub-biased,0.0,11,0.0,300,1249,0.027848383500557412,8.326666666666666,0.32254883943668544,0.181056845476381,6.75,8.0,10.0,13.0,0.0466519869019869,0.0,0.03571428571428571,0.06666666666666667,0.046907065376722366,160,1,1.0,0.0,2,0.0016012810248198558,0.006666666666666667,6.0,5.586666666666667,4,0.49513077235206904,0.25666666666666665,0.01333333333333342,-0.01958416701860475,0.006777681738989988,0.01914377333376024
Hub-biased,0.05,0,2.18603928611483,300,1187,0.026465997770345598,7.913333333333333,0.31850224448234643,0.17890480202190395,6.0,8.0,9.0,12.0,0.040425278425278426,0.0,0.027777777777777776,0.06666666666666667,0.041925974451359316,128,1,1.0,0.0,2,0.0016849199663016006,0.006666666666666667,5.0,4.8,4,0.4838811215860676,0.26666666666666666,0.021666666666666723,-0.027208111247287788,0.006964529410526744,0.0183353013023427
Hub-biased,0.05,1,1.8750149999171744,300,1187,0.026465997770345598,7.913333333333333,0.32232325184567184,0.1812636899747262,6.0,8.0,10.0,12.0,0.04429274429274429,0.0,0.030303030303030304,0.06666666666666667,0.044434763668046176,136,1,1.0,0.0,2,0.0016849199663016006,0.006666666666666667,5.0,4.81,4,0.46828035251307876,0.26,0.01333333333333342,-0.0422401342681765,0.006973451046637166,0.019317510675344332
Hub-biased,0.05,2,1.975005326169203,300,1187,0.026465997770345598,7.913333333333333,0.32149646119819203,0.18065150238696992,6.0,8.0,10.0,12.0,0.04461545861545861,0.0,0.03571428571428571,0.06666666666666667,0.04478587773782282,137,1,1.0,0.0,3,0.002527379949452401,0.01,5.0,4.806666666666667,4,0.4959850074770985,0.2733333333333333,0.03833333333333333,-0.023578859451223958,0.0069850497689950925,0.019553655591255558
Hub-biased,0.05,3,2.9060033694402265,300,1187,0.026465997770345598,7.913333333333333,0.3200028549116812,0.17973883740522312,6.0,8.0,10.0,12.0,0.04476728826728826,0.0,0.03571428571428571,0.06666666666666667,0.04450261780104712,136,1,1.0,0.0,2,0.0016849199663016006,0.006666666666666667,5.0,4.84,5,0.492551645919818,0.26,0.20399999999999996,-0.02014061714787042,0.00703623118552524,0.01961457054572483
Hub-biased,0.05,4,2.1919725547207216,300,1187,0.026465997770345598,7.913333333333333,0.3320842183682664,0.18695029486099402,6.0,8.0,9.0,12.0,0.04286115736115736,0.0,0.03571428571428571,0.06666666666666667,0.04414628868210344,136,1,1.0,0.0,2,0.0016849199663016006,0.006666666666666667,5.0,4.796666666666667,4,0.4659811535952885,0.2633333333333333,0.02499999999999991,-0.027695866504430833,0.006946027386556417,0.021222324587251137
Hub-biased,0.05,5,2.0266052569274127,300,1187,0.026465997770345598,7.913333333333333,0.32528229817043014,0.18231114855377695,6.0,8.0,9.25,13.0,0.04225224775224775,0.0,0.03571428571428571,0.06666666666666667,0.042065217391304345,129,1,1.0,0.0,2,0.0016849199663016006,0.006666666666666667,5.0,4.833333333333333,4,0.45367392753140773,0.2633333333333333,0.026666666666666616,-0.03365891217371731,0.006971551588859043,0.019105289258928394
Hub-biased,0.05,6,1.878043420970962,300,1187,0.026465997770345598,7.913333333333333,0.3367005969258562,0.18922493681550123,6.0,8.0,10.0,13.0,0.04858613608613608,0.0,0.03571428571428571,0.06785714285714285,0.046920504799913706,145,1,1.0,0.0,2,0.0016849199663016006,0.006666666666666667,5.0,4.79,4,0.4739980084728621,0.26,0.023333333333333428,-0.027609964029642164,0.00701206681372852,0.020290909407229416
Hub-biased,0.05,7,1.8856461689524173,300,1187,0.026465997770345598,7.913333333333333,0.32528229817043014,0.18215950575680973,6.0,8.0,10.0,12.0,0.045072501572501575,0.0,0.03571428571428571,0.06666666666666667,0.04630434782608696,142,1,1.0,0.0,2,0.0016849199663016006,0.006666666666666667,5.0,4.806666666666667,4,0.48644824690961974,0.26666666666666666,0.026666666666666616,-0.018673730393785608,0.007001088597434229,0.019134859989841626
Hub-biased,0.05,8,2.178248887477267,300,1187,0.026465997770345598,7.913333333333333,0.3188363238203193,0.1783740522325188,6.0,8.0,9.0,12.0,0.0469003034003034,0.0,0.03571428571428571,0.06666666666666667,0.044536622639449845,136,1,1.0,0.0,2,0.0016849199663016006,0.006666666666666667,5.0,4.836666666666667,4,0.4811755971919893,0.2733333333333333,0.030000000000000027,-0.036120046074777756,0.006944964091191981,0.019010823901305464
Hub-biased,0.05,9,1.9423720874703951,300,1187,0.026465997770345598,7.913333333333333,0.3259362158413251,0.18319011513619765,6.0,8.0,10.0,13.0,0.045095978095978095,0.0,0.03571428571428571,0.06666666666666667,0.046284224250325946,142,1,1.0,0.0,2,0.0016849199663016006,0.006666666666666667,5.0,4.8133333333333335,4,0.46615468473756344,0.2833333333333333,0.043333333333333224,-0.012660881669121491,0.006991558662875715,0.019199520971900412
Hub-biased,0.05,10,2.816433137785058,300,1187,0.026465997770345598,7.913333333333333,0.32593621584132515,0.18297669194046606,6.0,8.0,9.25,12.050000000000011,0.04224473674473674,0.0,0.030303030303030304,0.06666666666666667,0.04106910039113429,126,1,1.0,0.0,2,0.0016849199663016006,0.006666666666666667,5.0,4.806666666666667,5,0.4391789315449808,0.26,0.17599999999999993,-0.039164827218886526,0.006963871114588572,0.019645296090829798
Hub-biased,0.05,11,1.8608861489089557,300,1187,0.026465997770345598,7.913333333333333,0.32805244626770164,0.18432462791350734,6.0,8.0,10.0,13.0,0.04599726199726199,0.0,0.03571428571428571,0.06666666666666667,0.04524248670934143,139,1,1.0,0.0,2,0.0016849199663016006,0.006666666666666667,5.0,4.81,4,0.48932907679303095,0.26666666666666666,0.021666666666666723,-0.023149236435968164,0.006952583526203403,0.01886204235559996
Hub-biased,0.1,0,3.060669800747564,300,1124,0.025061315496098104,7.493333333333333,0.3302306067647336,0.18579181494661912,6.0,8.0,9.0,12.0,0.04006652606652606,0.0,0.027777777777777776,0.06666666666666667,0.03943044906900329,108,1,1.0,0.0,2,0.0017793594306049821,0.006666666666666667,5.0,4.763333333333334,4,0.4608010600169704,0.2733333333333333,0.050000000000000044,-0.043203412720272207,0.0072122235659224905,0.01944129419881053
Hub-biased,0.1,1,3.0843443535479347,300,1124,0.025061315496098104,7.493333333333333,0.32824720737745805,0.18426749703440093,6.0,8.0,9.0,12.0,0.04089001739001739,0.0,0.027777777777777776,0.06666666666666667,0.0424079941506215,116,1,1.0,0.0,3,0.0026690391459074734,0.01,5.0,4.763333333333334,4,0.46379779258114767,0.2733333333333333,0.03499999999999992,-0.035916834423224825,0.007219742840785226,0.02036179095130811
Hub-biased,0.1,2,3.0636985969671877,300,1124,0.025061315496098104,7.493333333333333,0.3289698271097098,0.1841281138790034,6.0,8.0,9.0,12.0,0.04422427572427572,0.0,0.02904040404040404,0.06666666666666667,0.04202192448233861,115,1,1.0,0.0,3,0.0026690391459074734,0.01,5.0,4.753333333333333,4,0.4736824191689568,0.25666666666666665,0.010000000000000009,-0.02618222332260456,0.007218538511891527,0.021274677775570083
Hub-biased,0.1,3,3.1538621055162084,300,1124,0.025061315496098104,7.493333333333333,0.32277599689243724,0.18062277580071173,6.0,7.0,9.0,12.0,0.045537980537980534,0.0,0.03571428571428571,0.06666666666666667,0.04256360078277886,116,1,1.0,0.0,2,0.0017793594306049821,0.006666666666666667,5.0,4.806666666666667,4,0.4828637713554793,0.27666666666666667,0.036666666666666625,-0.01841005102701094,0.007281112319310143,0.02034811009462738
Hub-biased,0.1,4,3.1140290991711312,300,1124,0.025061315496098104,7.493333333333333,0.33058994637307154,0.185358837485172,6.0,8.0,9.0,12.0,0.04169789469789469,0.0,0.03571428571428571,0.06666666666666667,0.04124589366102932,113,1,1.0,0.0,3,0.0026690391459074734,0.01,5.0,4.756666666666667,4,0.44105594850622465,0.27666666666666667,0.04499999999999993,-0.043991586544893324,0.007229804260649616,0.019036455862462213
Hub-biased,0.1,5,3.181615702158382,300,1124,0.025061315496098104,7.493333333333333,0.3293305423846057,0.18344009489916946,6.0,7.0,9.0,12.0,0.03540766640766641,0.0,0.02393162393162393,0.05555555555555555,0.0361665854846566,99,1,1.0,0.0,3,0.0026690391459074734,0.01,5.0,4.783333333333333,4,0.4753893536049442,0.25666666666666665,0.010000000000000009,-0.03340329452973901,0.0071828725861880355,0.02060751341122177
Hub-biased,0.1,6,4.240612624619793,300,1124,0.025061315496098104,7.493333333333333,0.3472304927327029,0.19503558718861203,6.0,7.0,9.0,12.0,0.044823380323380325,0.0,0.02904040404040404,0.06666666666666667,0.04330045706038008,120,2,0.9966666666666667,0.0033333333333333335,1,0.0008896797153024911,0.0033333333333333335,5.0,4.733333333333333,5,0.4735031376249034,0.26666666666666666,0.22399999999999998,-0.034061535112025865,0.007186050829158304,0.021850831787916213
Hub-biased,0.1,7,3.147470472924444,300,1124,0.025061315496098104,7.493333333333333,0.3289698271097098,0.18464116251482787,6.0,7.0,9.0,12.0,0.04354279054279054,0.0,0.03571428571428571,0.06666666666666667,0.046041412911084045,126,1,1.0,0.0,2,0.0017793594306049821,0.006666666666666667,5.0,4.76,4,0.4917906466483454,0.25666666666666665,0.010000000000000009,-0.021681466082869645,0.007230968309052482,0.018995270114751727
Hub-biased,0.1,8,3.0764700427247664,300,1124,0.025061315496098104,7.493333333333333,0.32037612376401625,0.17847568208778175,6.0,8.0,9.0,11.050000000000011,0.03841266141266141,0.0,0.027777777777777776,0.06666666666666667,0.03822124219037119,104,1,1.0,0.0,3,0.0026690391459074734,0.01,5.0,4.806666666666667,4,0.45718495523106345,0.26666666666666666,0.026666666666666616,-0.028434508538872853,0.00715224992468472,0.019135980903584874
Hub-biased,0.1,9,3.275483777198132,300,1124,0.025061315496098104,7.493333333333333,0.32222376646018425,0.18104092526690385,6.0,7.0,9.0,12.0,0.03828243978243978,0.0,0.027777777777777776,0.06474358974358974,0.03927566377095314,107,1,1.0,0.0,2,0.0017793594306049821,0.006666666666666667,5.0,4.79,4,0.47525479350565464,0.29333333333333333,0.07333333333333325,-0.03729848232493377,0.007289394046167306,0.01887151236346998
Hub-biased,0.1,10,3.14520460157461,300,1124,0.025061315496098104,7.493333333333333,0.3280663037432019,0.18441281138790022,6.0,7.0,9.0,12.0,0.04252802752802753,0.0,0.027777777777777776,0.06666666666666667,0.03948811700182815,108,1,1.0,0.0,2,0.0017793594306049821,0.006666666666666667,5.0,4.773333333333333,4,0.47944357024353795,0.2633333333333333,0.021666666666666723,-0.03172213769046917,0.00715779850714528,0.020659284929935188
Hub-biased,0.1,11,3.194087653359205,300,1124,0.025061315496098104,7.493333333333333,0.3332726438421656,0.18648279952550406,6.0,7.0,9.0,12.0,0.04041316091316091,0.0,0.030303030303030304,0.06666666666666667,0.04335681321350498,119,1,1.0,0.0,2,0.0017793594306049821,0.006666666666666667,5.0,4.743333333333333,4,0.46178651486176725,0.2733333333333333,0.04166666666666674,0.00852268405324652,0.007214708692012615,0.01882611526176526
Hub-biased,0.2,0,6.386442932979765,300,999,0.022274247491638796,6.66,0.3396757923493702,0.1912612612612612,5.0,7.0,8.0,10.0,0.033016798016798014,0.0,0.0,0.047619047619047616,0.03129866085331672,67,1,1.0,0.0,2,0.002002002002002002,0.006666666666666667,4.0,3.8466666666666667,5,0.4512946379813247,0.26666666666666666,0.1373333333333333,-0.027995088318519133,0.007628793195601684,0.02135694087021213
Hub-biased,0.2,1,6.135718438101299,300,999,0.022274247491638796,6.66,0.3329724168608414,0.1869969969969969,5.0,7.0,8.0,10.0,0.033253746253746254,0.0,0.0,0.047619047619047616,0.032384230287859826,69,1,1.0,0.0,2,0.002002002002002002,0.006666666666666667,5.0,4.6066666666666665,5,0.4504243983723463,0.2633333333333333,0.19866666666666677,-0.032459492320566906,0.007778088209109698,0.021209197588441208
Hub-biased,0.2,2,6.014532254490646,300,999,0.022274247491638796,6.66,0.3370104427179719,0.1886686686686685,5.0,7.0,8.0,11.0,0.03570875420875421,0.0,0.0,0.05555555555555555,0.035101404056162244,75,1,1.0,0.0,5,0.005005005005005005,0.016666666666666666,5.0,4.486666666666666,4,0.47448299150000856,0.27666666666666667,0.05666666666666664,0.0024968342879392374,0.007878451871279162,0.021999474508337117
Hub-biased,0.2,3,6.190295880365236,300,999,0.022274247491638796,6.66,0.33274664527166786,0.1870136803470137,5.0,7.0,8.0,11.0,0.03931394531394531,0.0,0.007575757575757576,0.05555555555555555,0.03473634798936004,74,1,1.0,0.0,2,0.002002002002002002,0.006666666666666667,5.0,4.576666666666667,6,0.45022299576854136,0.25333333333333335,0.2155555555555555,-0.022618691117205172,0.007789987049216051,0.02031486335166043
Hub-biased,0.2,4,6.875991947798058,300,999,0.022274247491638796,6.66,0.3451625054567648,0.1945645645645644,5.0,6.5,8.0,11.0,0.03643891293891294,0.0,0.0,0.05555555555555555,0.03396928804094928,73,1,1.0,0.0,3,0.003003003003003003,0.01,4.0,3.88,9,0.3999500000501002,0.2,0.23185185185185175,-0.034655098381410586,0.00772864237192687,0.02012607195515416
Hub-biased,0.2,5,6.737669095485208,300,999,0.022274247491638796,6.66,0.3365641656501208,0.1878712045378712,5.0,7.0,8.0,11.0,0.03128767528767529,0.0,0.0,0.047619047619047616,0.03323970037453183,71,1,1.0,0.0,3,0.003003003003003003,0.01,4.0,3.88,5,0.46053310567825084,0.29333333333333333,0.2306666666666668,-0.03412326550403981,0.007749571654060648,0.02038577832124282
Hub-biased,0.2,6,7.283134990233355,300,999,0.022274247491638796,6.66,0.35861690361866455,0.20085085085085086,5.0,7.0,8.0,11.0,0.03856297406297406,0.0,0.0,0.05555555555555555,0.03870967741935484,84,2,0.9966666666666667,0.0033333333333333335,1,0.001001001001001001,0.0033333333333333335,4.0,3.8466666666666667,6,0.4788236685133582,0.25333333333333335,0.31999999999999984,-0.028822976095875332,0.007805469066430757,0.021359321296880097
Hub-biased,0.2,7,6.197692467087074,300,999,0.022274247491638796,6.66,0.3387896723717673,0.19066733400066727,5.0,7.0,8.0,10.0,0.039456469456469453,0.0,0.007575757575757576,0.058333333333333334,0.04160174509192895,89,1,1.0,0.0,3,0.003003003003003003,0.006666666666666667,5.0,4.476666666666667,5,0.48000152304456617,0.27,0.19599999999999995,-0.007176204780344911,0.007798796411857134,0.020973660867242536
Hub-biased,0.2,8,6.60293749974299,300,999,0.022274247491638796,6.66,0.32590077695753755,0.18142475809142478,5.0,7.0,8.0,10.050000000000011,0.03693236393236393,0.0,0.0,0.05555555555555555,0.034900172928784785,74,2,0.9966666666666667,0.0033333333333333335,2,0.002002002002002002,0.006666666666666667,5.0,4.576666666666667,6,0.459167876585294,0.25,0.26888888888888873,-0.029952420151387552,0.007694163904825349,0.019351787030608796
Hub-biased,0.2,9,7.738925422396583,300,999,0.022274247491638796,6.66,0.3293414993294011,0.18356690023356692,5.0,6.0,8.0,10.0,0.032471435971435966,0.0,0.0,0.05555555555555555,0.033877038895859475,72,2,0.9966666666666667,0.0033333333333333335,1,0.001001001001001001,0.0033333333333333335,4.0,3.8766666666666665,9,0.4195556918279641,0.21,0.35851851851851846,-0.037555020336067564,0.007809179618942048,0.020082654094107154
Hub-biased,0.2,10,6.414976254410215,300,999,0.022274247491638796,6.66,0.3453801610165123,0.19404404404404407,5.0,7.0,8.0,11.0,0.038278517778517776,0.0,0.0,0.05454545454545454,0.03396401985111663,73,1,1.0,0.0,3,0.003003003003003003,0.01,5.0,4.423333333333333,6,0.4489203918633348,0.25666666666666665,0.24333333333333318,-0.05023216012822794,0.007762582213626319,0.022440475700748586
Hub-biased,0.2,11,6.07126719567575,300,999,0.022274247491638796,6.66,0.3416611595771155,0.1903269936603269,5.0,7.0,8.0,11.0,0.03554079254079254,0.0,0.015151515151515152,0.05555555555555555,0.03825221582957549,82,1,1.0,0.0,3,0.003003003003003003,0.01,5.0,4.483333333333333,5,0.4465190916642368,0.27,0.16800000000000015,0.010953895982083971,0.0076745564209103724,0.020235242081192793
Hub-biased,0.3,0,10.128019563545106,300,874,0.019487179487179488,5.826666666666667,0.36393433253636975,0.20408848207475194,4.0,6.0,7.0,9.0,0.02729100529100529,0.0,0.0,0.047619047619047616,0.02575107296137339,42,2,0.9966666666666667,0.0033333333333333335,5,0.005720823798627002,0.016666666666666666,4.0,3.73,10,0.43962305400352936,0.26,0.3753333333333333,-0.04088831397165827,0.008270418035317787,0.027387016896135152
